url,domain,title,language_detected,kurdish_dialect_group,status_code,source,category,notes,checked_at
https://karwan.tv/,karwan.tv,kurdish TV channels live streaming -www.Karwan.TV,English,Other,200,tv_channels,TV & Radio,Karwan TV,2026-02-12T14:53:07Z
https://kawapress.com,kawapress.com,知らぬが仏の座 – ケチ男の世渡りライフハック,Turkish,Other,200,variation,News & Media,,2026-02-12 15:06:02
https://kayapinar.com,kayapinar.com,,Unknown,Other,200,variation,General,,2026-02-12 15:16:16
https://kdppress.org,kdppress.org,Kurdistan Democratic Party of Iran,Unknown,Other,200,discovered,General,,2026-02-12 14:58:35
https://kdsp.org/,kdsp.org,,Unknown,Other,200,political_parties,Political,Kurdistan Democratic Solution Party,2026-02-12T14:53:10Z
https://kerkuk-kurdistan.com,kerkuk-kurdistan.com,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:35
https://kerkuk.info,kerkuk.info,TÃ¼rkmen Kerkuk,Unknown,Other,200,variation,General,,2026-02-12 15:06:02
https://kerkuk.net,kerkuk.net,M98 คาสิโนออนไลน์ สล็อต บาคาร่า แทงบอล | Kerkuk Gaming Oasis,Unknown,Other,200,variation,General,,2026-02-12 15:06:03
https://kermanshah.com,kermanshah.com,kermanshah.com,English,Other,200,variation,General,,2026-02-12 15:06:03
https://kirkuk.com,kirkuk.com,,Unknown,Other,200,variation,General,,2026-02-12 15:06:03
https://kirkuk.krd,kirkuk.krd,kirkuk.krd — Premium Domain for Sale,English,Other,200,discovered,General,,2026-02-12 14:58:35
https://kirkuk.org,kirkuk.org,Kirkuk.org - For Sale,English,Other,200,discovered,General,,2026-02-12 14:58:35
https://kirkukpost.com,kirkukpost.com,Kirkuk Post,English,Other,200,variation,General,,2026-02-12 15:06:03
https://kiziltepe.net,kiziltepe.net,,Unknown,Other,200,variation,General,,2026-02-12 15:16:16
https://kobane.com/,kobane.com,,Unknown,Other,200,diaspora,Diaspora,Kobane community,2026-02-12T14:53:25Z
https://kobani.com,kobani.com,,Unknown,Other,200,variation,General,,2026-02-12 15:06:03
https://kobani.net,kobani.net,صوت شباب كردستان,Arabic,Other,200,variation,General,,2026-02-12 15:06:03
https://kobani.org,kobani.org,صوت شباب كردستان,Arabic,Other,200,variation,General,,2026-02-12 15:06:03
https://kobanikurd.com,kobanikurd.com,WIKISLOT: Situs Slot Online Yang Menyediakan Game Slot Gacor Dengan RTP 99%,Turkish,Other,200,variation,General,,2026-02-12 15:06:03
https://kohrw.org/,kohrw.org,KOHRW,English,Other,200,ngo,NGO & Human Rights,Kurdistan Organization for Human Rights Watch,2026-02-12T14:53:27Z
https://komal.com,komal.com,"Komal •  Business Strategist, Interviewer, Resilience Educator & Impact Investor",Unknown,Other,200,variation,General,SSL warning,2026-02-12 15:16:16
https://komal.me,komal.me,,Unknown,Other,200,variation,General,,2026-02-12 15:16:16
https://komal.org/,komal.org,,Unknown,Other,200,political_parties,Political,Kurdistan Islamic Group,2026-02-12T14:53:09Z
https://komal.tv,komal.tv,,Unknown,Other,200,variation,TV & Radio,SSL warning,2026-02-12 15:16:16
https://komal.xyz,komal.xyz,Komal.xyz for sale | Spaceship.com,English,Other,200,variation,General,,2026-02-12 15:16:17
https://komala.info,komala.info,,Unknown,Other,200,variation,Political,,2026-02-12 15:16:17
https://komala.me,komala.me,Komala.Me,English,Other,200,variation,Political,,2026-02-12 15:16:17
https://komalacenter.com,komalacenter.com,Komala,English,Other,200,variation,Political,SSL warning,2026-02-12 15:16:17
https://komalanews.com,komalanews.com,komalanews.com - Tajam & Terpecaya,Turkish,Other,200,variation,News & Media,,2026-02-12 15:16:17
https://komalhealth.com,komalhealth.com,Komal Health Care Pvt Ltd in  Mumbai,English,Other,200,variation,Health,,2026-02-12 15:16:17
https://komalmusic.com,komalmusic.com,,English,Other,200,variation,Culture & Arts,,2026-02-12 15:16:18
https://komalmusic.net,komalmusic.net,komalmusic,English,Other,200,variation,Culture & Arts,,2026-02-12 15:16:18
https://komalnet.com,komalnet.com,,Unknown,Other,200,variation,General,,2026-02-12 15:16:19
https://komalnews.org,komalnews.org,,Unknown,Other,200,variation,News & Media,,2026-02-12 15:16:19
https://komaltech.com,komaltech.com,Your domain is suspended,Unknown,Other,200,variation,Technology,,2026-02-12 15:16:19
https://komaltravel.com,komaltravel.com,Komal Travel,English,Other,200,variation,Tourism,,2026-02-12 15:16:19
https://komar.edu.iq/,komar.edu.iq,KUST,English,Other,200,universities,Education,Komar University,2026-02-12T14:53:15Z
https://komela.org,komela.org,,English,Other,200,discovered,General,,2026-02-12 14:58:35
https://komkar.com,komkar.com,Komkar.com is for sale | HugeDomains,English,Other,200,discovered,General,,2026-02-12 14:58:35
https://kordestan.com,kordestan.com,Personal Website for Majed Mirzaie,English,Other,200,discovered,General,,2026-02-12 14:58:35
https://korek.com,korek.com,The Micheal & Ina Korek Foundation,Unknown,Other,200,variation,General,,2026-02-12 15:16:20
https://korek.org,korek.org,The Micheal & Ina Korek Foundation,Unknown,Other,200,discovered,General,,2026-02-12 14:58:35
https://korekgroup.com,korekgroup.com,Coming Soon,Unknown,Other,200,variation,General,,2026-02-12 15:16:20
https://korekmusic.com,korekmusic.com,,Unknown,Other,200,variation,Culture & Arts,,2026-02-12 15:16:21
https://koreksport.com,koreksport.com,,Unknown,Other,200,variation,Sports,,2026-02-12 15:16:21
https://korektv.com,korektv.com,KorekTv.com is for sale | HugeDomains,English,Other,200,variation,TV & Radio,,2026-02-12 15:16:21
https://kulp.net,kulp.net,,Unknown,Other,200,variation,General,,2026-02-12 15:16:21
https://kurd.info,kurd.info,KURD INFO,English,Other,200,discovered,General,,2026-02-12 14:58:35
https://kurd.io/,kurd.io,,Unknown,Other,200,tech,Technology,Kurd.io tech platform,2026-02-12T14:53:29Z
https://kurd.land,kurd.land,KURD.LAND – Digital Platforms For NATION-BUILDING Infrastructure & KURDISTAN State,English,Other,200,crawl,General,,2026-02-12 15:06:03
https://kurd.me,kurd.me,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:35
https://kurd.news,kurd.news,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:35
https://kurd.org/,kurd.org,"For Kurds, By Kurds. - Since 1996",English,Other,200,cultural,Culture & Reference,Kurd.org,2026-02-12T14:53:19Z
https://kurd.site,kurd.site,joint control,Arabic,Other,200,variation,General,,2026-02-12 15:16:22
https://kurd.store/,kurd.store,,Unknown,Other,200,ecommerce,E-Commerce,Kurd Store,2026-02-12T14:53:23Z
https://kurd.xyz,kurd.xyz,,Unknown,Other,200,variation,General,,2026-02-12 15:06:03
https://kurdane.com,kurdane.com,Radio Website Kurdane – Radio Website Kurdane,Persian,Other,200,crawl,General,,2026-02-12 15:06:04
https://kurdbazar.com,kurdbazar.com,KurdBazar.com is for sale | HugeDomains,English,Other,200,discovered,General,,2026-02-12 14:58:36
https://kurdblogger.com/,kurdblogger.com,KurdBlogger.com is for sale | HugeDomains,English,Other,200,blogs,Blogs & Forums,Kurd Blogger,2026-02-12T14:53:29Z
https://kurddaily.com,kurddaily.com,KurdDaily.com - News Domains for Sale - Buy Premium Media & Journalism Domain Names | Domain for Sale. Call 888-694-6735.,English,Other,200,variation,General,,2026-02-12 15:06:04
https://kurdfilm.com,kurdfilm.com,KurdFilm.com is for sale | HugeDomains,English,Other,200,discovered,General,,2026-02-12 14:58:36
https://kurdfm.com,kurdfm.com,,Unknown,Other,200,variation,TV & Radio,,2026-02-12 15:06:04
https://kurdfood.com,kurdfood.com,info,Unknown,Other,200,discovered,General,,2026-02-12 14:58:37
https://kurdgroup.com,kurdgroup.com,kurdgroup.com - This website is for sale! - kurdgroup Resources and Information.,English,Other,200,variation,General,,2026-02-12 15:16:22
https://kurdhealth.com,kurdhealth.com,KurdHealth.com is for sale | HugeDomains,English,Other,200,discovered,General,,2026-02-12 14:58:37
https://kurdhub.com,kurdhub.com,,Unknown,Other,200,variation,General,,2026-02-12 15:16:22
https://kurdhub.org,kurdhub.org,lana omer,English,Other,200,variation,General,,2026-02-12 15:16:22
https://kurdi.com/,kurdi.com,Kurdi.com,English,Other,200,cultural,Culture & Reference,Kurdi.com cultural portal,2026-02-12T14:53:16Z
https://kurdi.io,kurdi.io,Ahmad El Kordi - Senior Full Stack Engineer,English,Other,200,discovered,General,,2026-02-12 14:58:37
https://kurdi.me,kurdi.me,,Unknown,Other,200,discovered,General,SSL warning,2026-02-12 14:58:38
https://kurdi.net,kurdi.net,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:38
https://kurdi.wikibase.cloud,kurdi.wikibase.cloud,Making sure you're not a bot!,English,Other,200,discovered,General,,2026-02-12 14:58:39
https://kurdi.xyz,kurdi.xyz,Kurdi.xyz for sale | Spaceship.com,English,Other,200,variation,General,,2026-02-12 15:06:05
https://kurdigroup.com,kurdigroup.com,KurdiGroup.com is for sale | HugeDomains,English,Other,200,variation,General,SSL warning,2026-02-12 15:16:22
https://kurdinet.com,kurdinet.com,KurdiNet,English,Other,200,variation,General,,2026-02-12 15:06:05
https://kurdionline.com,kurdionline.com,Anasayfa - kurdionline.com,Turkish,Other,200,variation,General,,2026-02-12 15:06:06
https://kurdisch-lernen.de,kurdisch-lernen.de,Adar Schule - Kurdisch lernen,English,Other,200,crawl,General,,2026-02-12 15:16:23
https://kurdish.com,kurdish.com,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:41
https://kurdish.info,kurdish.info,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:41
https://kurdish.me,kurdish.me,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:41
https://kurdish.net,kurdish.net,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:41
https://kurdish.org,kurdish.org,American Kurdish Network,English,Other,200,discovered,General,,2026-02-12 14:58:42
https://kurdish.xyz,kurdish.xyz,Rumi Mamedov - Dagestan Final Boss,English,Other,200,variation,General,,2026-02-12 15:06:06
https://kurdishcentral.org/,kurdishcentral.org,Welcome to Kurdish Central! - Kurdish Central,English,Other,200,cultural,Culture & Reference,Kurdish Central,2026-02-12T14:53:20Z
https://kurdishcinema.com/,kurdishcinema.com,,Unknown,Other,200,cultural,Culture & Reference,Kurdish cinema,2026-02-12T14:53:17Z
https://kurdishfilm.com/,kurdishfilm.com,,Unknown,Other,200,cultural,Culture & Reference,Kurdish film,2026-02-12T14:53:17Z
https://kurdishfm.com,kurdishfm.com,Kurdish Radio,English,Other,200,variation,TV & Radio,,2026-02-12 15:06:07
https://kurdishgroup.com,kurdishgroup.com,KurdishGroup.com is for sale | HugeDomains,English,Other,200,variation,General,,2026-02-12 15:16:23
https://kurdishmusic.com,kurdishmusic.com,,Unknown,Other,200,variation,Culture & Arts,,2026-02-12 15:16:24
https://kurdishmusic.org,kurdishmusic.org,Default page,English,Other,200,variation,Culture & Arts,,2026-02-12 15:16:24
https://kurdishonline.org,kurdishonline.org,Adar Schule - Kurdisch lernen,English,Other,200,variation,General,,2026-02-12 15:06:07
https://kurdishop.com,kurdishop.com,,Unknown,Other,200,variation,E-Commerce,,2026-02-12 15:16:24
https://kurdishradio.com,kurdishradio.com,,Unknown,Other,200,variation,TV & Radio,SSL warning,2026-02-12 15:06:07
https://kurdishtv.com,kurdishtv.com,,Unknown,Other,200,variation,TV & Radio,,2026-02-12 15:06:08
https://kurdishvoice.com,kurdishvoice.com,KurdishVoice.com is for sale | HugeDomains,English,Other,200,variation,General,,2026-02-12 15:06:08
https://kurdishvoice.net,kurdishvoice.net,,Unknown,Other,200,variation,General,,2026-02-12 15:06:09
https://kurdisite.com,kurdisite.com,Kurdisite – Kurdish Christian Resources,English,Other,200,variation,General,,2026-02-12 15:06:09
https://kurdistan.com,kurdistan.com,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:42
https://kurdistan.me,kurdistan.me,Asan Saz Inspection  Corporation,English,Other,200,discovered,General,,2026-02-12 14:58:42
https://kurdistan.media,kurdistan.media,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:42
https://kurdistan.news,kurdistan.news,KURDISTAN NEWS – INSIGHTS & ANALYSIS,English,Other,200,discovered,General,,2026-02-12 14:58:42
https://kurdistan.online,kurdistan.online,KURDISTAN.ONLINE is under construction,English,Other,200,variation,General,,2026-02-12 15:16:25
https://kurdistan.org,kurdistan.org,AKIN,English,Other,200,discovered,General,,2026-02-12 14:58:42
https://kurdistan.site,kurdistan.site,,English,Other,200,variation,General,SSL warning,2026-02-12 15:16:25
https://kurdistan.tv,kurdistan.tv,KURDISTAN TV – KURDISTAN NATIONAL TELEVISION,English,Other,200,discovered,General,,2026-02-12 14:58:42
https://kurdistan.xyz,kurdistan.xyz,,Unknown,Other,200,variation,General,,2026-02-12 15:06:09
https://kurdistanatlas.kurd.org,kurdistanatlas.kurd.org,Kurdistan Atlas,English,Other,200,crawl,General,,2026-02-12 15:06:10
https://kurdistandaily.com,kurdistandaily.com,,Unknown,Other,200,variation,General,,2026-02-12 15:06:10
https://kurdistandaily.net,kurdistandaily.net,,Unknown,Other,200,variation,General,,2026-02-12 15:06:11
https://kurdistanfootball.com,kurdistanfootball.com,,Unknown,Other,200,variation,Sports,,2026-02-12 15:06:11
https://kurdistanhealth.com,kurdistanhealth.com,KurdistanHealth.com is for sale | HugeDomains,English,Other,200,variation,Health,,2026-02-12 15:06:11
https://kurdistanhealth.org,kurdistanhealth.org,kurdistanhealth.org,English,Other,200,variation,Health,SSL warning,2026-02-12 15:16:25
https://kurdistanhub.com,kurdistanhub.com,,Unknown,Other,200,variation,General,,2026-02-12 15:16:25
https://kurdistanhumanrights.org/,kurdistanhumanrights.org,KHRN | Kurdistan Human Rights Network,English,Other,200,cultural,Culture & Reference,Kurdistan Human Rights,2026-02-12T14:53:19Z
https://kurdistaninfo.com,kurdistaninfo.com,KurdistanInfo.com is for sale | HugeDomains,English,Other,200,variation,General,,2026-02-12 15:06:12
https://kurdistanmarket.com,kurdistanmarket.com,KurdistanMarket.com is for sale | HugeDomains,English,Other,200,variation,E-Commerce,,2026-02-12 15:16:25
https://kurdistannet.com,kurdistannet.com,,Unknown,Other,200,variation,General,,2026-02-12 15:06:12
https://kurdistannews.com,kurdistannews.com,,Unknown,Other,200,variation,News & Media,SSL warning,2026-02-12 15:06:12
https://kurdistannow.com,kurdistannow.com,KurdistanNow.com is for sale | HugeDomains,English,Other,200,variation,General,SSL warning,2026-02-12 15:06:12
https://kurdistanobserver.com,kurdistanobserver.com,Kurdistan - Kurdistan Observer,English,Other,200,discovered,General,,2026-02-12 14:58:43
https://kurdistanpost.net,kurdistanpost.net,Kurdistan Post - Mail & Package Services,English,Other,200,variation,General,SSL warning,2026-02-12 15:06:12
https://kurdistanpress.net,kurdistanpress.net,KurdistanPress | کوردستان پرێس,English,Other,200,discovered,General,,2026-02-12 14:58:43
https://kurdistanradio.com,kurdistanradio.com,kurdistanradio.com - This website is for sale! - Kurdistan Resources and Information.,English,Other,200,variation,TV & Radio,SSL warning,2026-02-12 15:06:12
https://kurdistanradio.org,kurdistanradio.org,Kurdistan Radio,English,Other,200,variation,TV & Radio,SSL warning,2026-02-12 15:06:13
https://kurdistansite.com,kurdistansite.com,8868在线官网登录入口(官方)网站/网页版登录入口2025最新版,Turkish,Other,200,variation,General,SSL warning,2026-02-12 15:06:13
https://kurdistanstore.com,kurdistanstore.com,KurdistanStore.com is for sale | HugeDomains,English,Other,200,variation,E-Commerce,,2026-02-12 15:16:27
https://kurdistantimes.com,kurdistantimes.com,,Unknown,Other,200,variation,General,,2026-02-12 15:06:13
https://kurdistantoday.com,kurdistantoday.com,,Unknown,Other,200,variation,General,,2026-02-12 15:06:13
https://kurdistantravel.net,kurdistantravel.net,kurdistantravel.net - kurdistantravel Resources and Information.,English,Other,200,variation,Tourism,,2026-02-12 15:16:27
https://kurdistanweb.org,kurdistanweb.org,Kurdistanweb.Org - Rahasia Bermain Dengan Cerdas di Game Online,Turkish,Other,200,variation,General,SSL warning,2026-02-12 15:06:13
https://kurditech.com,kurditech.com,KurdITech - Learn Kurdish Language Online | AI-Powered Learning Platform,English,Other,200,variation,Technology,,2026-02-12 15:06:14
https://kurdlaw.com,kurdlaw.com,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:43
https://kurdmarket.com,kurdmarket.com,KurdMarket.com is for sale | HugeDomains,English,Other,200,variation,E-Commerce,,2026-02-12 15:16:27
https://kurdmarket.net,kurdmarket.net,Curtain Order Management - Login,English,Other,200,variation,E-Commerce,,2026-02-12 15:16:27
https://kurdmax.com,kurdmax.com,Kurdmax - Kurdmax.com,English,Other,200,discovered,General,,2026-02-12 14:58:43
https://kurdmax.net,kurdmax.net,Kurdmax Media Network •,English,Other,200,discovered,General,,2026-02-12 14:58:43
https://kurdmax.tv/,kurdmax.tv,KurdMax : Kurdmax,English,Other,200,tv_channels,TV & Radio,KurdMax TV,2026-02-12T14:53:06Z
https://kurdmaxmusic.tv,kurdmaxmusic.tv,KurdMaxMusic : KurdMaxMusic,English,Other,200,discovered,General,,2026-02-12 14:58:43
https://kurdmaxshow.tv,kurdmaxshow.tv,KurdMaxShow : KurdMaxShow,English,Other,200,discovered,General,SSL warning,2026-02-12 14:58:43
https://kurdmedia.tv,kurdmedia.tv,KurdMedia.TV is for sale | HugeDomains,English,Other,200,discovered,General,SSL warning,2026-02-12 14:58:44
https://kurdnet.com/,kurdnet.com,kurdnet.com,English,Other,200,blogs,Blogs & Forums,KurdNet,2026-02-12T14:53:29Z
https://kurdnews.com,kurdnews.com,,Unknown,Other,200,variation,News & Media,SSL warning,2026-02-12 15:06:14
https://kurdnow.com,kurdnow.com,KurdNow.com is for sale | HugeDomains,English,Other,200,variation,General,,2026-02-12 15:06:14
https://kurdophone.com/,kurdophone.com,"Kurdophone | Music | Vienna, Austria",English,Other,200,cultural,Culture & Reference,Kurdophone,2026-02-12T14:53:19Z
https://kurdpost.net,kurdpost.net,,Unknown,Other,200,variation,General,,2026-02-12 15:06:14
https://kurdpost.org,kurdpost.org,,Unknown,Other,200,variation,General,,2026-02-12 15:06:14
https://kurds.net,kurds.net,,Unknown,Other,200,variation,General,,2026-02-12 15:06:15
https://kurds.org,kurds.org,,Unknown,Other,200,variation,General,SSL warning,2026-02-12 15:06:15
https://kurdsat.com,kurdsat.com,,Unknown,Other,200,discovered,General,SSL warning,2026-02-12 14:58:44
https://kurdshop.com,kurdshop.com,KurdShop.com is for sale | HugeDomains,English,Other,200,variation,E-Commerce,,2026-02-12 15:16:28
https://kurdshop.net,kurdshop.net,KURDSHOP,English,Other,200,discovered,General,,2026-02-12 14:58:45
https://kurdsite.com,kurdsite.com,KurdSite.com is for sale | HugeDomains,English,Other,200,variation,General,,2026-02-12 15:06:16
https://kurdsite.net,kurdsite.net,,Unknown,Other,200,variation,General,,2026-02-12 15:06:17
https://kurdsport.com,kurdsport.com,KurdSport.com is for sale | HugeDomains,English,Other,200,discovered,General,,2026-02-12 14:58:45
https://kurdtech.com,kurdtech.com,KURDTECH.COM | Strategic-Grade domain names for established businesses and funded startups,English,Other,200,discovered,General,,2026-02-12 14:58:45
https://kurdtech.net,kurdtech.net,کورد تک – دنیای تکنولوژي و فناوری اطلاعات,Persian,Other,200,discovered,General,,2026-02-12 14:58:45
https://kurdtoday.com,kurdtoday.com,KurdToday.com is for sale | HugeDomains,English,Other,200,variation,General,,2026-02-12 15:06:17
https://kurdtravel.com,kurdtravel.com,KurdTravel.com is for sale | HugeDomains,English,Other,200,variation,Tourism,,2026-02-12 15:16:29
https://kurduk.com,kurduk.com,Kurduk.com - Miscellaneous Domains for Sale - Buy Premium Diverse Domain Names | Domain for Sale. Call 888-694-6735.,English,Other,200,variation,General,,2026-02-12 15:06:18
https://kurdvoice.com,kurdvoice.com,,Unknown,Other,200,variation,General,,2026-02-12 15:06:18
https://kurdweb.com,kurdweb.com,Coming Soon,Unknown,Other,200,variation,General,,2026-02-12 15:06:18
https://kurdweb.net,kurdweb.net,kurdweb - IT & Software Solutions,English,Other,200,variation,General,,2026-02-12 15:06:18
https://kurdyouth.org,kurdyouth.org,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:45
https://kurmanji.com,kurmanji.com,,Unknown,Other,200,variation,General,,2026-02-12 15:16:29
https://lalish.com,lalish.com,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:45
https://lalish.net,lalish.net,,Unknown,Other,200,discovered,General,SSL warning,2026-02-12 14:58:46
https://language-preparatory-school.tiu.edu.iq,language-preparatory-school.tiu.edu.iq,Home - Language Preparatory School,English,Other,200,crawl,Education,,2026-02-12 15:06:18
https://law.tiu.edu.iq,law.tiu.edu.iq,Home - Law Faculty,English,Other,200,crawl,Education,,2026-02-12 15:06:18
https://lecture-notes.tiu.edu.iq,lecture-notes.tiu.edu.iq,Lecture Notes | TIU Lecture Notes,English,Other,200,crawl,Education,,2026-02-12 15:06:18
https://lib.cihanuniversity.edu.iq,lib.cihanuniversity.edu.iq,Library Management System | Cihan University-Erbil Library,English / Turkish,Other,200,crawl,Education,,2026-02-12 15:16:30
https://library.lfu.edu.krd,library.lfu.edu.krd,LFU - E-Library,English,Other,200,discovered,General,,2026-02-12 14:58:46
https://library.tiu.edu.iq,library.tiu.edu.iq,Home - TIU Library,English,Other,200,crawl,Education,,2026-02-12 15:06:19
https://lice.com,lice.com,Domain for sale,English,Other,200,variation,General,,2026-02-12 15:16:30
https://lice.net,lice.net,,Unknown,Other,200,variation,General,,2026-02-12 15:16:30
https://lms.araratpti.edu.krd,lms.araratpti.edu.krd,Home | Ararat PTI,English,Other,200,common_crawl,Education,,2026-02-12 15:06:19
https://lms.aynda.edu.krd,lms.aynda.edu.krd,Home | Aynda PTI,English,Other,200,crawl,Education,,2026-02-12 15:16:31
https://lms.hmu.edu.krd,lms.hmu.edu.krd,Login Page,English,Other,200,variation,Education,,2026-02-12 15:16:31
https://lms.soran.edu.iq,lms.soran.edu.iq,Soran University,English,Other,200,crawl,Education,,2026-02-12 15:06:19
https://lpsm.soran.edu.iq,lpsm.soran.edu.iq,Faculty of LPSM,English / Turkish,Other,200,crawl,Education,,2026-02-12 15:06:19
https://m3u8.kurditv.com,m3u8.kurditv.com,advanced-video-playhouse,English,Other,200,crawl,TV & Radio,,2026-02-12 15:16:31
https://mahabad.com,mahabad.com,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:47
https://mahabad.net,mahabad.net,,Unknown,Other,200,discovered,General,,2026-02-12 14:58:47
https://makhmur.com,makhmur.com,Makhmur Handmade Bags,English,Other,200,variation,General,,2026-02-12 15:06:20
https://malakurdan-rojava.org,malakurdan-rojava.org,malakurdan-rojava.org,English,Other,200,crawl,General,,2026-02-12 15:16:31
https://malakurdan.nl,malakurdan.nl,malakurdan,English,Other,200,crawl,General,,2026-02-12 15:06:20
https://malakurdan.org,malakurdan.org,Home - Mala Kurdan,English,Other,200,discovered,General,,2026-02-12 14:58:47
https://malatya.org,malatya.org,Malatya,Turkish,Other,200,variation,General,,2026-02-12 15:06:21
https://malatyanews.com,malatyanews.com,Malatya News I Malatya Haber,Turkish,Other,200,variation,News & Media,SSL warning,2026-02-12 15:16:31
https://malatyaonline.com,malatyaonline.com,malatyaonline.com - This website is for sale! - malatyaonline Resources and Information.,English,Other,200,variation,General,,2026-02-12 15:06:21
https://malpera.me,malpera.me,Kurdish Culture,English,Other,200,discovered,General,,2026-02-12 14:58:48
https://mardin.com,mardin.com,,Unknown,Other,200,variation,General,,2026-02-12 15:06:22
https://mardin.org,mardin.org,,Unknown,Other,200,variation,General,,2026-02-12 15:06:22
https://marivan.com,marivan.com,marivan.com,English,Other,200,variation,General,,2026-02-12 15:16:32
https://master-program.tiu.edu.iq,master-program.tiu.edu.iq,Home - TIU University,English,Other,200,crawl,Education,,2026-02-12 15:16:32
https://mathfest.uoh.edu.iq,mathfest.uoh.edu.iq,UoH-Math Fest,English / Turkish,Other,200,crawl,Education,,2026-02-12 15:16:32
https://mazgirt.com,mazgirt.com,Mazgirt.com is for sale | HugeDomains,English,Other,200,variation,General,,2026-02-12 15:16:33
https://medyanews.com/,medyanews.com,MedyaNews.com is for sale | HugeDomains,English,Other,200,known_media,News & Media,Medya News,2026-02-12T14:52:51Z
https://mergasor.com,mergasor.com,Mergasor Free Support - Your Community Hub,English,Other,200,variation,General,,2026-02-12 15:06:22
https://miandoab.com,miandoab.com,,Unknown,Other,200,variation,General,,2026-02-12 15:06:23
https://miandoab.net,miandoab.net,دکتر بهروز ثروتيان درگذشت,English,Other,200,variation,General,,2026-02-12 15:06:23
https://midyat.info,midyat.info,Midyat - Informations en France et dans le monde,English,Other,200,variation,General,,2026-02-12 15:16:33
https://mis.epu.edu.iq,mis.epu.edu.iq,Internationalization of Higher Education,Unknown,Other,200,crawl,Education,,2026-02-12 15:06:23
https://moodle.epu.edu.iq,moodle.epu.edu.iq,Erbil Polytechnic University,English,Other,200,crawl,Education,,2026-02-12 15:06:24
https://moodle.ukh.edu.krd,moodle.ukh.edu.krd,Log in to the site | UKH,English,Other,200,variation,Education,,2026-02-12 15:16:34
https://musmedia.net,musmedia.net,,English,Other,200,variation,News & Media,,2026-02-12 15:06:24
https://musnews.com,musnews.com,MusNews.com is for sale | HugeDomains,English,Other,200,variation,News & Media,,2026-02-12 15:06:25
https://musonline.com,musonline.com,"MusOnline – Berita Musik, Artis & Hiburan Terkini",Turkish,Other,200,variation,General,,2026-02-12 15:06:27
https://mutki.com,mutki.com,Mutki.com is for sale | HugeDomains,English,Other,200,variation,General,,2026-02-12 15:16:35
https://my.komar.edu.iq,my.komar.edu.iq,MyKomar,Unknown,Other,200,crawl,Education,,2026-02-12 15:06:28
https://nardin.com,nardin.com,Home,Unknown,Other,200,variation,General,,2026-02-12 15:16:36
https://nardin.io,nardin.io,Bravo ! Votre domaine nardin.io a bien Ã©tÃ© crÃ©Ã© avec LWS !,English,Other,200,variation,General,,2026-02-12 15:16:36
https://nardin.net,nardin.net,,Unknown,Other,200,variation,General,,2026-02-12 15:16:36
https://nardin.xyz,nardin.xyz,,Unknown,Other,200,variation,General,,2026-02-12 15:16:36
https://nardingroup.com,nardingroup.com,,Unknown,Other,200,variation,General,,2026-02-12 15:16:36
https://nawamedia.com/,nawamedia.com,,Unknown,Other,200,radio_stations,TV & Radio,Nawa Media,2026-02-12T14:53:07Z
https://nefel.com/,nefel.com,nefel.com for sale | Spaceship.com,English,Other,200,blogs,Blogs & Forums,Nefel,2026-02-12T14:53:31Z
https://nefeltech.com,nefeltech.com,Loja online de NefelTech,English,Other,200,variation,Technology,,2026-02-12 15:16:36
https://newroztv.com,newroztv.com,NewRozTV.com is for sale | HugeDomains,English,Other,200,variation,TV & Radio,,2026-02-12 15:06:28
https://nice.tiu.edu.iq,nice.tiu.edu.iq,NICE Home TIU - National Innovation Competition in Engineering,English,Other,200,crawl,Education,,2026-02-12 15:16:37
https://nrt.tv/,nrt.tv,,Unknown,Other,200,tv_channels,TV & Radio,NRT TV,2026-02-12T14:53:06Z
https://nuce.com,nuce.com,nuce.com,Unknown,Other,200,variation,News & Media,,2026-02-12 15:06:29
https://nuce.io,nuce.io,,Unknown,Other,200,discovered,General,SSL warning,2026-02-12 14:58:48
https://nuce.me,nuce.me,Index of /,Unknown,Other,200,discovered,General,SSL warning,2026-02-12 14:58:48
https://nuce.org,nuce.org,nuce.org - This website is for sale! - nuce Resources and Information.,English,Other,200,discovered,General,,2026-02-12 14:58:48
https://nuce.xyz,nuce.xyz,,Unknown,Other,200,variation,News & Media,,2026-02-12 15:06:29
https://nuceciwan.org,nuceciwan.org,,Unknown,Other,202,discovered,General,,2026-02-12 14:58:48
https://nursing.tiu.edu.iq,nursing.tiu.edu.iq,Home - Nursing Facuty,English,Other,200,crawl,Education,,2026-02-12 15:06:30
https://nusaybin.com,nusaybin.com,,Unknown,Other,200,variation,General,,2026-02-12 15:06:30
